feature1,feature2,feature3,feature4,feature5,output
0.5434638641002315,0.027101608637597585,0.3256240523319731,0.13622657395451543,0.8780616403070737,0
0.07839669041777597,0.621058877757861,0.12709118850952983,0.31155044893104367,0.40057502919854737,1
0.18853996231776948,0.5048555935105221,0.31860736404305257,0.4222765202224149,0.9068016746969093,1
0.05400428050379258,0.5263002261693338,0.39636888048230223,0.5561429069130499,0.8422085770860779,1
0.9217274467882419,0.10837668040778381,0.3360849689091192,0.28851470856097783,0.8866905660604171,0
0.17633527327700405,0.9608395006051571,0.31166538509102737,0.11412194490537342,0.529917333949618,0
0.23729702939569008,0.5266962891908102,0.9035215094273816,0.6971787734431176,0.5703988972074222,0
0.2403845136275209,0.31606754219885946,0.7039414118218871,0.09904476897166492,0.3239539387937428,1
0.8728272573075829,0.7325447151789092,0.6493207632181618,0.19233278475395255,0.20752957369708414,0
0.16718608524488277,0.1290738559039195,0.41638424655629525,0.6062743630650552,0.7389145748258752,0
0.6614299162649123,0.5861567650904119,0.9917589409342125,0.2717020431032606,0.5518093891466941,1
0.10761914818915641,0.459655063972192,0.14042797892616998,0.03207540968938316,0.23810388854940656,0
0.055946601232070625,0.9078246106809721,0.3734439849980885,0.36033306908447216,0.0948229378151525,1
0.04387613150624314,0.618118720991989,0.3292349440578375,0.21192017328553592,0.7101881742493424,0
0.309350207215322,0.03830694027573134,0.8087296196249363,0.9356891694798324,0.2680668406429957,0
0.7970300136747028,0.33564525307236404,0.6317081866803944,0.5418520989797697,0.34130061362008546,1
0.1921218292797353,0.6334876398123732,0.893728841530817,0.24545252303975218,0.5876245213126534,1
0.18058733165741814,0.566628493921944,0.5751547687644473,0.27927501255897547,0.6762667906668425,1
0.6338642699740523,0.5854344598799965,0.1846745281530997,0.5226773940895849,0.14030600531744875,0
0.0648299996808328,0.5578926523031195,0.4186142814420579,0.13226925224135255,0.49688726863174304,1
0.09633064472671626,0.08243895419933622,0.9005271158910596,0.5486465296421644,0.0481427779419219,0
0.3630633675612216,0.9700487138166833,0.30825908452104145,0.2658788108583854,0.251071462747556,0
0.7931262583723904,0.3098891406095232,0.9839001856509525,0.7850412236858234,0.4058424989835958,0
0.5482090560774058,0.49359491933328636,0.8585593451150042,0.8903485807851073,0.08982374983509478,1
0.6408550338508582,0.9418631243191733,0.3100880646633518,0.6989653414898072,0.5613479666024284,1
0.1677873812722005,0.6042340576198696,0.5251590131909247,0.6313220533013116,0.64596192245089,0
0.825002795648466,0.10875049613723298,0.0023462674995146093,0.6012919168414119,0.9239116575947346,0
0.6800371300029884,0.9345248546573052,0.9724179070009202,0.8427438721661733,0.6520350845582622,1
0.08821031559639458,0.8379621347204411,0.4140604514571442,0.7924410109904626,0.033735451235461844,0
0.2832743850527263,0.6377894572770395,0.8459251179183633,0.10118680016868886,0.41745989932851657,1
0.6163212359711079,0.6212083451293622,0.9803341580005783,0.1991269134037732,0.1390667149979642,1
0.019088281653291572,0.3003518165421549,0.3019690544568714,0.4369153073655042,0.6880595077503866,0
0.030653282208017885,0.3419421193896055,0.8094707177964378,0.9612335866578013,0.5119430053911562,1
0.03918474835597752,0.1718960357577367,0.9880874990210999,0.6792771005295067,0.03748144097154826,1
0.008073805722194738,0.4711984546179133,0.3240598799696467,0.7041067312466467,0.9563994412348549,0
0.6404984601809204,0.12565330931147256,0.8262047989915845,0.3023574145187503,0.6914987435511878,0
0.46376013332752364,0.09324249149380925,0.03804352080251472,0.19535693191670767,0.1054826551880973,1
0.27209786108649536,0.5288294316159369,0.25889666298346947,0.010227964317839788,0.6544219419806193,0
0.5355495756465218,0.9213853963638253,0.8498587017888677,0.6506595596631882,0.23131093564560568,1
0.8082681392487479,0.6490772911514409,0.09885786688532394,0.20251557617541727,0.4460947204597293,1
0.3935713518009075,0.3561636885275187,0.5367638969360877,0.4318184923499747,0.376095304714818,0
0.8645999261799141,0.8579490463479463,0.5416936089902844,0.20748453302687875,0.2678788468330231,0
0.0023689851698649456,0.7476877536044138,0.2684578362167537,0.5435075959589045,0.8528901815891163,1
0.7338713637533145,0.30363697473300333,0.4890187441432189,0.9900815817568569,0.5346667550348564,0
0.9017414211566278,0.4122551822889624,0.17823597792388046,0.7557094793297102,0.7938192120214699,1
0.5904395726133047,0.6075001412861967,0.6628359345774489,0.433053006178827,0.06442095048064422,1
0.28060940900597053,0.10113741453548508,0.12436130001807644,0.14019048194057726,0.9119894483188644,1
0.16374325765689568,0.6245702623732213,0.5122422627083006,0.0334421138783878,0.6433389681011736,0
0.2617700027221588,0.4694259645076533,0.058647531708795775,0.3038209987700444,0.8343520763272331,1
0.31015847487765613,0.5945444589687384,0.0433081397585412,0.1872665099734826,0.01666062930966894,1
0.7351203240743637,0.8323090251943305,0.8906516837967443,0.6219257770495732,0.10645920239130047,0
0.5982706643393535,0.11907461970201028,0.32713740711420136,0.26915200113854454,0.03570040682877629,1
0.6671780392524659,0.9306252785005813,0.831194847195734,0.974961482265914,0.9653168817920907,0
0.17406430909016157,0.15376784389379294,0.4129477194911437,0.34216047928548055,0.45309747042306314,1
0.4059844411443828,0.869727976058108,0.9506083347993127,0.9019054803652791,0.6756489810864121,1
0.32621093542713053,0.8257236263396972,0.13130848862068412,0.4632924168762671,0.18602864217518966,0
0.8976762408174103,0.6262130039550169,0.8111672910213824,0.9323246618381765,0.6263151069101656,0
0.39569994774580475,0.16275524808320685,0.9641728071136271,0.9948580984207891,0.47006669172961457,0
0.510651069610714,0.14636457931169156,0.49279746117274625,0.3122731307238603,0.4723241483007061,1
0.1892358460399396,0.6166785316060509,0.7859059279042323,0.2999908040063335,0.5940326061467504,1
0.8846300587325328,0.8512089358154571,0.41909395545928907,0.5760341008385489,0.6688074482307756,1
0.436662903967168,0.7775537871824068,0.6575892017855757,0.8120492397264161,0.23162333666145685,0
0.6091457959547858,0.5291736919930504,0.6690413658748853,0.9507417016083857,0.8158614033669278,0
0.5864351982528014,0.8957628017198235,0.4667960121153749,0.8929942230917158,3.5511637066498736e-06,1
0.9624085820468716,0.07900321288096213,0.20260902750465426,0.15733066477475444,0.7672865928583463,1
0.5780386366493513,0.40877916613080134,0.8345926921676603,0.7391736087125096,0.8903010975079292,1
0.08905679641587017,0.3027006617986623,0.5568347162746276,0.8016146492311942,0.20721502495985544,0
0.2626513707578606,0.09858607905648875,0.3840826600866911,0.2490721988712794,0.5769507823836152,0
0.88611623188647,0.9230615345358181,0.9342674905435348,0.8463394934480651,0.31541339862667295,0
0.4081443626906166,0.14976686309603682,0.9041939949518742,0.9344604910670693,0.7397179418620775,0
0.9564740526341979,0.26907247239390764,0.40650999130525456,0.11073209815253104,0.6860528063246163,0
0.3389675746647871,0.578462201691669,0.6290516728568007,0.09393109997567217,0.20278731686404117,0
0.9574801687259603,0.07221948431729563,0.2699010207799465,0.3133999319990195,0.6778936495003589,1
0.49335007294317246,0.9485982407231331,0.4807386575553896,0.8131128628769994,0.1465858567449182,0
0.05297331464214794,0.410831823220421,0.7830318614498454,0.9998770202702687,0.8472676015571653,0
0.2147179936081457,0.5228962178210576,0.43148726910027657,0.8422642611231002,0.5552195259422479,1
0.16081349973364023,0.06082171880588627,0.10744214641856698,0.5255284782427823,0.4979426628271906,1
0.28404177807661,0.9524203840072588,0.7588397771351771,0.12557786249959857,0.32840067080652,0
0.6301769522849858,0.014123260403903437,0.3555958994698626,0.3343985383189302,0.19703736512025505,1
0.889372633012749,0.4904356597265933,0.913374701495774,0.062049976128294326,0.9596707446111071,1
0.9246172742551281,0.9283283835223715,0.4660859215575137,0.38930921543386743,0.2913117843266878,1
0.9031971126430861,0.036954913926973254,0.1166200964080577,0.4542061143681768,0.42703264175403965,1
0.7535916115044842,0.2333069317339388,0.5268277530461148,0.722533298273751,0.42574508888546947,1
0.4601785435906788,0.7894764536117176,0.8112485881253416,0.04564051543366765,0.8862886673429031,1
0.3103501261707339,0.13989776558292133,0.04416361239079836,0.434860859058642,0.6238162862149358,1
0.6670852289191584,0.7934281873165722,0.5294593473702018,0.4594188167869263,0.673071980700161,0
0.06897718183905888,0.30982147672466176,0.5152129752207663,0.7132435343172344,0.24956397379230832,0
0.5319069439506214,0.3593225878731374,0.03739654086021238,0.9476577092868056,0.3129854937253641,0
0.37281112956742524,0.8453133767273867,0.6414447857640123,0.9514133110235361,0.7676914653361367,0
0.2831085313033468,0.03602374328409852,0.747693796793032,0.05926294674491939,0.1013351978325695,0
0.681198292368118,0.3314791445719032,0.047360835561724435,0.9779052572900954,0.2656438340873615,0
0.09703162936497378,0.1575741877743838,0.5181181215561285,0.27137671956092424,0.8734216650200981,1
0.8621187487797115,0.7382372452467588,0.5158420285872061,0.058262925171863045,0.2796736668557772,1
0.28319053002873185,0.30460064137335163,0.00833512843916917,0.5152586370844658,0.8434062576903179,0
0.9453074587827256,0.735676454336933,0.6654371636696336,0.4618330252319345,0.8095505276415499,1
0.505732612031532,0.1941395562308844,0.9270399704374412,0.27437250338569474,0.34643445539605255,0
0.035862206103310146,0.21127250425936828,0.7548496614569444,0.9347246342455757,0.21552584728340907,1
0.40970626518933195,0.1522336769281366,0.9819938748974851,0.862073404315903,0.13039888261469312,1
0.9749147300135215,0.03602184545855758,0.07960472027542598,0.765648410770114,0.8144490455458933,0
0.21163819187559352,0.057700009339850866,0.10302814474747424,0.46187047507499757,0.38773834576195554,1
0.3713791586838223,0.8234857483689817,0.2687346116019288,0.23232374346218498,0.846178707425279,0
0.5745881919007737,0.3133565947187479,0.06553735603245492,0.49377742056843865,0.4742941714485275,0
0.9325064605919939,0.7408878134201556,0.3959394365281964,0.9104325144564105,0.9426128984966429,1
0.20445972302893067,0.4426907573792044,0.5149094723560479,0.60376569595018,0.6159284667484448,1
0.9804058429418614,0.21416549006226304,0.1314680403227898,0.13159137830646883,0.8528144028419298,1
0.6050980182819423,0.5153624623597257,0.8799648996401973,0.6334837725980337,0.8990537303589577,1
0.09976988488989968,0.6110189949068983,0.9339507695493857,0.2076640581943232,0.1643431429238178,1
0.4213089680132196,0.11427476748089394,0.5933916389438143,0.9141475337260937,0.6700899368082226,0
0.8090100122959061,0.8564597249767321,0.365102064312246,0.18432093266719574,0.39647490587959544,0
0.7941574069030459,0.12075689439045822,0.4795303308232848,0.3100475154304374,0.28825772069636135,0
0.7043539658504322,0.11942023295269355,0.2942786467305163,0.9772038080610784,0.8339754034306686,1
0.9002250224699856,0.30666026142928515,0.8656897053433278,0.1413556700806835,0.11440530475160204,1
0.16029712534709017,0.8705422198404178,0.34459758111094074,0.7827006843411656,0.44675520581260453,1
0.7463608007206871,0.24844202478745092,0.18951179678259344,0.3115198862899825,0.397498613971075,0
0.032458751804570696,0.7441671160167896,0.2827825406822212,0.4064921414134588,0.5470761707298304,1
0.13781325114902598,0.6393359436428216,0.449679739045842,0.45540551312468847,0.8494998366998008,0
0.4005635829799644,0.7219415942932751,0.47394616248050503,0.44293792989533043,0.525198984348235,0
0.4316495113331533,0.8906306134924278,0.6646418948772136,0.14296250868223304,0.7343171893434975,1
0.015240797239131965,0.10237162007367107,0.6896370196677329,0.07580401722392205,0.6481407979594042,1
0.6885000263979963,0.8048831898711816,0.12288158222006162,0.5758669941181653,0.9510245806549813,1
0.5572576154811333,0.27242347280235646,0.28946576445291994,0.8128940464257358,0.7412472259705799,1
0.520366219950015,0.7314138658520339,0.5938414539343173,0.9876061783239886,0.17786347312574247,1
0.4754533137911342,0.9388711527091395,0.7476530581734243,0.6976719392563602,0.897492642268239,0
0.16775009573290578,0.12263801447600331,0.21774554903483212,0.6537824698974897,0.4170795726569293,1
0.2863716268502552,0.42953091093470197,0.8216180862955776,0.5032470777896579,0.28749859938387856,0
0.42646431620236713,0.3372672654730551,0.1477390156364652,0.8153536417257239,0.1661455028146026,0
0.27288447512963077,0.38393410312358245,0.6872773036130132,0.07905905657053203,0.3331382239967122,0
0.9994120132859323,0.022228782274556824,0.6162972018409933,0.7588525376334397,0.9589403034160525,0
0.018418093976294236,0.7338724971477751,0.9562700807912482,0.24089150210252996,0.16852147245040994,1
0.8014345652142506,0.038511749841854015,0.06820740513805357,0.7099909812802709,0.66500474415808,1
0.5374778884917802,0.9901411885624087,0.04368702765274424,0.39577089389767306,0.8930746298782238,0
0.8544046636708194,0.6814758180573198,0.31844083441492255,0.15116576064319254,0.9211666044364227,0
0.4619477601374614,0.3250933340350315,0.16217150983378026,0.6047674956927801,0.837870398830287,0
0.7638450813650416,0.9720918726925228,0.5765012345264884,0.6013925649495452,0.4775085121039684,0
0.574522016244249,0.10538793418758285,0.3264446671681007,0.23008804314871922,0.5602658029940416,1
0.6824123782408806,0.9443506006280669,0.37938508876439414,0.4738420834780278,0.7471970177378808,1
0.2979023842804075,0.3573525568683147,0.9912940335007923,0.7114539776362654,0.6799079782302709,0
0.5115747541800254,0.6765619796317812,0.12391609033349527,0.8534401117412308,0.8414678991141237,0
0.3348308291434001,0.4487327973906845,0.2418901082807885,0.7715921281836575,0.5025939763521353,1
0.22743525295527,0.04055797666819394,0.7045134641208097,0.9648861367942398,0.5698760839375856,0
0.8330822790085942,0.232184695757091,0.5287848600301013,0.23511901860425233,0.37528754016580546,1
0.18160312896537645,0.27706532516607496,0.9594429443337005,0.12431878315429112,0.7398472942522006,0
0.9027227482320819,0.7941952965448001,0.7700742799123615,0.491037396777384,0.5426431289827627,0
0.6720110217968558,0.06700935275340592,0.10353331021777024,0.7210262394896347,0.802227333950348,0
0.6723715826170072,0.11913032847005134,0.9879041255197039,0.4006868823037598,0.7211923881218891,0
0.08551430061756238,0.9311025273651888,0.496439112583579,0.2971451655484849,0.7606959261374131,1
0.8479067391915296,0.7947161063145853,0.29109629233609136,0.99179878559747,0.6697702808537859,0
0.3646979153786769,0.6681426854820808,0.026219600990696312,0.513146968005982,0.7444683868128262,0
0.8451031861813444,0.9063134161669525,0.22522517868238434,0.13819325368059943,0.5261215486414882,1
0.3215022297750625,0.8423257606729105,0.5143064885204419,0.020508998132137246,0.08317125523707458,1
0.13595997359449286,0.8545738133286477,0.2893402781195721,0.9749985523786687,0.6333919955572846,0
0.15150420314346458,0.7765297518854962,0.5710286085916833,0.8966375955960479,0.7326338593129753,1
0.24371692790390775,0.44736024126017226,0.09526526358147536,0.10419654932823641,0.2580271037512032,0
0.9847514254534557,0.06153473576826074,0.879019611045924,0.5612109947201177,0.7519517696205512,0
0.9859796572193475,0.4472503235321629,0.13206854078021546,0.15576087533029237,0.7767094956581659,0
0.6188233852558828,0.9140092578108493,0.07086955203623457,0.598426827743154,0.33209514589468336,1
0.004772861712076137,0.8873066368018262,0.5526509688275817,0.18072119215723803,0.9890361639620183,1
0.614591561688928,0.01484109797130062,0.057347867803013486,0.1548258100292902,0.5692053909676624,0
0.1788400831149829,0.40100208395962167,0.2032464185692514,0.674737714369479,0.620669004265049,1
0.7096230602302366,0.15329177321377518,0.1905140552916207,0.49255219511726267,0.24194381356820938,0
0.11915263357459538,0.8565896155673001,0.9263356709126621,0.974173653981917,0.953489364109416,1
0.7433565784485825,0.61043890204495,0.6633495795643458,0.1238331226814503,0.5559792174796165,1
0.6900418056041074,0.79059960773294,0.9203827186512995,0.637392085276855,0.5840848677081717,1
0.8309868224714645,0.8052379333122286,0.6207195265892972,0.05209187042385566,0.5726620061379283,1
0.66841794907234,0.24188218134105066,0.6584289190197636,0.47263643821408197,0.6251254520089401,0
0.6180658184547455,0.44207085920782097,0.6806037208470224,0.5793562400577783,0.05595198420132519,0
0.23486604759671315,0.11747976374558466,0.07260014760067679,0.5025776374021655,0.5849670750167901,0
0.16501240957280905,0.4017544679938545,0.8937935551089226,0.11666922238049371,0.0028042441430845555,0
0.4596184624681684,0.596862571818061,0.0180950087320515,0.8613192121880471,0.5913956425741063,0
0.39606560303738414,0.2708499706332884,0.6454619797390327,0.45912041681212556,0.48837094251116764,1
0.17848755203665279,0.3458859712486708,0.9259538405196394,0.5764544951576466,0.877377452061909,0
0.9428461420903845,0.0012077415538503944,0.6630399551476779,0.20604774700567008,0.3848990011956216,1
0.825154451122791,0.29247642634995896,0.80100417786021,0.7472110248122165,0.833731501680721,1
0.8022124441689218,0.866379297489397,0.47033064298095273,0.5832175474416693,0.636288180805222,1
0.2034267337383796,0.1310326055980532,0.44674332651817694,0.7301847183338274,0.9106900468381448,0
0.03962535819300017,0.5385464040143483,0.9189075085061864,0.622394399648375,0.2796965002356885,1
0.906079306773691,0.3208083044981469,0.5093218097817138,0.3067951022138298,0.3747302192208226,0
0.06726185345526259,0.7009934960956348,0.712877105094537,0.7086324118015267,0.8262286595074173,1
0.5883209143341668,0.015010701055096831,0.7822730160753922,0.009220827396671294,0.5489922206326228,1
0.33633038846911034,0.2822553499746516,0.9994813077478134,0.5351049369770423,0.5839261758869032,0
0.28411923639824177,0.4310523791606049,0.7127213633986874,0.12032418984071802,0.910618779848727,1
0.9809824383565764,0.9862593495507846,0.1594505865571615,0.37582087901194217,0.8820528514789016,1
0.738381643015455,0.663980812202578,0.17573897628936774,0.7754117568263763,0.5533907175255033,0
0.13907424548211378,0.9769162842147134,0.9120494207678486,0.5381646367798889,0.1961129162772446,0
0.2023908362752418,0.9517351992644599,0.3803903944528043,0.9523883750757981,0.933186623205971,1
0.49415367521080755,0.5408300053788464,0.7927021714859107,0.2600351052550425,0.5266697937778205,0
0.2847478956708117,0.9051232517565616,0.8476961314293405,0.5695470157552627,0.8832799581826541,0
0.0765617489201974,0.7764714840927815,0.6316772522533683,0.2574139299483278,0.1616555333664429,0
0.00725288548137204,0.030292547379805024,0.8197041326263115,0.9564730165814712,0.6085533657441282,1
0.8249610142370735,0.09266836271724077,0.383712896807754,0.8461480025981395,0.9735474875551091,1
0.14093539855926496,0.6649374090144502,0.9342931711496696,0.7342025788229464,0.7790318543601342,1
0.1738055229178045,0.20114088478149894,0.19479478462802824,0.8625836113231176,0.510221060608299,0
0.37859339057844643,0.019465315604747846,0.022640701394788243,0.23189125494296325,0.5959826643909679,0
0.18294725043440174,0.5321969390015314,0.596188346329564,0.4009022589200132,0.03400600238627294,0
0.33534453640022743,0.9199538681273797,0.37692220810007393,0.9732351398534282,0.2347613859015627,1
0.49630915814845356,0.7773848129818193,0.6201956580420535,0.25270563626663556,0.9624650418591895,0
0.6531668613647725,0.33507076361784704,0.2654617756497265,0.5663665176664223,0.25945529434581105,0
0.9823015508877109,0.36152487746699347,0.4374110859202194,0.6677147139577208,0.4599854109383239,1
0.8981358352418336,0.17908259636478308,0.6980570264727116,0.06285907668644253,0.25367522988887903,1
0.5602337182735878,0.3533774930078316,0.7296302759495692,0.2835731609433888,0.5866567302126274,0
0.691108422725908,0.7587869488188899,0.3396443278941047,0.9568755804839462,0.7031859811811267,0
0.7798196686596542,0.9606866683094692,0.29003668917522574,0.054482050400034066,0.26937240702848986,0
0.21385388995709365,0.0706883231169082,0.6766283753196148,0.7980090942180833,0.9466790066153997,0
0.5497633727068848,0.8192311559617113,0.7618230217051488,0.6326676062177862,0.736038846353705,0
0.43169481145460986,0.3120337434903765,0.9482263670364784,0.5512642326523264,0.0140519085137778,1
0.6671042763601382,0.5057315555298563,0.26837240347560865,0.010867829296561271,0.6124030575659231,1
0.5484252832521423,0.14272678379206727,0.7002449752586918,0.10374069410576903,0.06115295467601545,1
0.6596436705928783,0.7466449128353679,0.10862527249499254,0.5928213612302125,0.8942472717171118,0
0.267295024649032,0.8843778045763262,0.7988043604519979,0.2732505651594007,0.9350355684619979,1
0.16598728770548665,0.5899543288450694,0.0630646311318308,0.8316844649487676,0.5562479293590236,1
0.757845548865767,0.9126662644416319,0.20262002107688437,0.4213730146387994,0.9109396110272667,0
0.370707999280933,0.25029496636641646,0.7675837804862977,0.6276719469651934,0.0799002717229732,1
0.1486776127901358,0.11533272372348613,0.8999227760700316,0.8742628780162988,0.5604504664749091,0
0.06914483798412752,0.3631998764602137,0.47593700090133484,0.1551047780925363,0.9390538852054022,1
0.8256046974118947,0.30417578940084233,0.5427993253877486,0.05078087991995961,0.6292458002901817,0
0.39899202233686504,0.19846850982850373,0.9193639999754343,0.5891815330880434,0.7633395922503498,1
0.1706028462754965,0.7365411809341775,0.2300618812741504,0.5197739478802103,0.7966002780188786,0
0.5422009011758104,0.969582418686459,0.8959115106667894,0.35444972774563743,0.48731840996196896,0
0.2827279294936985,0.6315478536273187,0.07836858331950303,0.8960794265668759,0.5059724495145388,0
0.19655363938247394,0.916071296360395,0.05245833516777165,0.06611621255204958,0.7200072688886215,1
0.7230071705003951,0.565700393561229,0.7514104407399467,0.7865010303952701,0.4666869574104844,1
0.9925963625138582,0.3601173193947699,0.6043645068232495,0.4103863829932324,0.8206153744198994,0
0.561871285960722,0.13862873573382128,0.3558828197252797,0.811483269552299,0.1561558540264243,0
0.022964431193140622,0.564976431302815,0.6245439678622308,0.10349287061736412,0.7856805387842396,0
0.8067850863164547,0.7263764520779306,0.5108433508663535,0.7055615702606004,0.7062180622470676,1
0.9270752446234412,0.2924108606365986,1.931356472117951e-05,0.379031570806191,0.058151672721525216,1
0.9017017144296646,0.883150024081152,0.5613661057088876,0.4714009955845555,0.2470929259891934,1
0.5481937318568019,0.5627956572279305,0.5545589588550898,0.7136764027845347,0.9992500216917878,1
0.8780401377423652,0.500870922620219,0.6767760014389261,0.3111905285889722,0.7547830810893489,0
0.8440263293971663,0.15909357132796387,0.5388998004855056,0.9577568834930962,0.3326485763808027,0
0.8024394576753666,0.8757234925132849,0.8420256720918939,0.48079105427921953,0.36087980600216996,1
0.2535730198755104,0.8203220072737871,0.9620440855039941,0.8515404322337915,0.8895883343356136,0
0.594053702651827,0.9672868084356071,0.25946454190544443,0.33958720275239385,0.1439837367447918,1
0.9281121009167409,0.7090684024720285,0.9518348955438314,0.12396091213691696,0.5616812019290727,0
0.8833569556555143,0.6206157021086236,0.5310889148776566,0.010885587797623941,0.8584552572058981,0
0.3659815243894482,0.5077127036008331,0.4956258033693496,0.008677781400064255,0.12585367038526707,1
0.6682828512898557,0.7615639660453528,0.8145808089603099,0.7153511685359593,0.6094910962342779,1
0.3635804386348259,0.6025589843405903,0.7198582043922653,0.6068256069859296,0.3391416520687067,1
0.7182034565588591,0.6805915746137607,0.8948382333796596,0.5326433146119719,0.44430586604917277,0
0.8960591987873148,0.7213601233078056,0.21570939894349128,0.7564151090931729,0.20808437330289853,1
0.7961988429854494,0.18934805695961943,0.28715873685025217,0.7940733313808924,0.31239379798631073,1
0.9560562318874433,0.5522817315233246,0.9874788991924581,0.1492394071824149,0.6659921938194996,1
0.31320454767328576,0.621105490617734,0.38466881651214413,0.9917141841908829,0.6811121803558254,1
0.008928495624417554,0.8913348214924736,0.540716030170065,0.14204713186016837,0.8483123407597377,0
0.9623745562586494,0.44809042561132806,0.14013840939660238,0.12099451398157746,0.7015988861213446,0
0.3383873157695665,0.7304385342478631,0.02027229411680287,0.625326181670753,0.4039048159766294,0
0.9762453219648478,0.5828366319814617,0.7901732038644277,0.916138882116541,0.5343981768392392,0
0.7271878011131476,0.1915435228123279,0.8976561414626912,0.09948519957468593,0.5230458373861289,0
0.19190462793787444,0.19192111846715254,0.5480413004505333,0.5488594906388707,0.8154133053648484,0
0.10997824926799504,0.8537126224497986,0.6090631196206255,0.5373715149773971,0.07604308746592392,0
0.3746164186585482,0.3974101383014067,0.8578057573812482,0.5750683079961946,0.8456352190643024,0
0.5764511655609863,0.1542058316475995,0.5480407024538394,0.42734763778554374,0.6850011104781591,0
0.7065359157422457,0.32270740444921175,0.597823682160073,0.9021191255451297,0.946966771898525,0
0.14444856094059821,0.22426412433275444,0.9682436225214974,0.5979110895792596,0.6544421640359541,0
0.4181355936060043,0.12116140145444565,0.2660074800602582,0.8346288114319355,0.42406772727042197,0
0.9503256132247844,0.6829694481613423,0.5522767247125114,0.2242864656103546,0.13770530524569002,0
0.8471403137608747,0.21173197243259223,0.0776727195933894,0.6398345254123049,0.2943142839234849,0
0.623166096315382,0.03341413848894226,0.8864439325812278,0.20304433368517283,0.197238284431287,1
0.8009719880371398,0.3355814297043973,0.7440526517502869,0.7530631862383022,0.6170361908601847,1
0.7940098043142402,0.9708992756691425,0.5390965188161492,0.27235184616028807,0.5017219309796201,1
0.9215257452228727,0.044286363143289376,0.10508385310025659,0.04272493658839671,0.06562806526973586,1
0.9930272067244229,0.7182366303551047,0.446883489091466,0.876415309528685,0.6538498274742458,0
0.9669423688805308,0.915568967978189,0.8664344254641334,0.24987259267736472,0.5108636362033682,0
0.1327062957997085,0.42062579788458954,0.31393304059337346,0.8531494488878701,0.9208342811963517,0
0.29060655419190606,0.12113036307532565,0.43087490712689147,0.900204348648869,0.674145096506814,0
0.893192500495876,0.8653998158944255,0.30275577836508116,0.08400329992117839,0.1789470633729735,0
0.9397725651475999,0.153118845296927,0.9782470836907441,0.47627788885172795,0.5614387819824657,0
0.44428836085992385,0.020741881711281995,0.7328286760935689,0.2155050611987126,0.705710338060567,0
0.099872171051966,0.674205401570421,0.5315662109141812,0.7890806155767284,0.3816905740286949,1
0.5204068306489181,0.14767728221861753,0.809016644760174,0.5778023030271674,0.8515823618600102,0
0.14417878708032172,0.8000870487233921,0.8104999189914256,0.4655029002553205,0.14942439715678357,0
0.39229145416703604,0.9474769774521712,0.13448012047008162,0.899676180928039,0.44899097555941103,1
0.43282212443901813,0.6902378253119066,0.0032845165970778467,0.41410329997472994,0.08540954335856255,0
0.22455278459304762,0.6140312470976522,0.6687056122043673,0.12588646515226265,0.7959289625801778,0
0.40939127940239395,0.631327664135357,0.18482212024701605,0.7127721037671365,0.3790800512845287,0
0.17606981357945206,0.1405150760196754,0.8630642370281557,0.1661937217489201,0.27803022239657527,1
0.7774965725465495,0.033054687743764855,0.06933360931090737,0.6927840341337486,0.026308739933098013,1
0.19093626974030398,0.5740998319040398,0.10782348563118382,0.7315020119811058,0.909542298332523,1
0.42583817240525934,0.5043728304810062,0.5874549934056943,0.6897740855189552,0.6967209246841067,0
0.4146950931211324,0.1605569956959021,0.3849653026789186,0.4313409747649367,0.7663078927319112,1
0.8488920854997625,0.3353828815473292,0.8790748322072112,0.774311805786725,0.569432633355674,1
0.5290817840050295,0.694362084118683,0.5898062179232968,0.4933820418342052,0.6909245848839632,1
0.27316194023892093,0.46252483251133636,0.7124131950353599,0.45807902441042403,0.7539098949638207,1
0.7404721574263609,0.4305169699227531,0.96220307920838,0.7227064401088577,0.26341480999403555,1
0.8906040507973128,0.8025944319088597,0.22184507897840988,0.03680591419138701,0.8078323745451643,0
0.09223355909126396,0.8786800129294062,0.6026306273548282,0.8464716425495638,0.9283736281734773,1
0.41782879531151396,0.27459249330402746,0.10284168550434047,0.38185131295394714,0.5160982104581479,1
0.25341810376083107,0.7233223505491615,0.36604094380496754,0.8004211761501614,0.7295885012929599,1
0.40120383138151317,0.8050306933337746,0.2018484486779445,0.8791704307593042,0.7473202822887861,0
0.9601392800362735,0.9562533837225894,0.7131038240967063,0.23704498497646398,0.2949887988764798,0
0.7998321717734705,0.06378801698401737,0.2696711360788888,0.49373930625692886,0.2113533722472185,1
0.5622183321088661,0.2506620078295484,0.6501525008710765,0.6117631863244382,0.8923152537679868,0
0.30456639225606896,0.7117588144812045,0.03576636668171529,0.6108541856675395,0.20622816144764367,1
0.9542013138458475,0.17850754486739728,0.04531170336016155,0.47660621896777233,0.598188462091693,1
0.34055838506880354,0.2613278752955345,0.4324097990297817,0.07433071686508885,0.3313372821072811,0
0.10759828730455145,0.998581435223751,0.68341175389779,0.38290698083123953,0.49263110318380143,0
0.30467817739132763,0.626741731144219,0.47696474446518,0.5973151457898844,0.7644397506581373,1
0.357969000076903,0.36132828000294104,0.15832349196310602,0.7688317188690671,0.9351144645677245,0
0.7165069305924826,0.6775865118235623,0.702871204428405,0.2885398812886444,0.7942702068983064,1
